# BUSCO version is: 5.8.2 
# The lineage dataset is: mollusca_odb12 (Creation date: 2025-04-11, number of genomes: 36, number of BUSCOs: 4421)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
29815at6447	Complete	JASEVX010000003.1	79352509	79502539	+	1047.9	660
29864at6447	Complete	JASEVX010000001.1	155017900	155044073	+	874.3	572
29917at6447	Complete	JASEVX010000009.1	44247128	44259654	+	548.2	318
29933at6447	Complete	JASEVX010000003.1	116391175	116378366	-	551.8	327
29983at6447	Complete	JASEVX010000002.1	96224757	96215874	-	641.3	430
30015at6447	Complete	JASEVX010000004.1	14374081	14370927	-	805.9	541
30064at6447	Complete	JASEVX010000005.1	34575992	34535461	-	517.8	320
30068at6447	Complete	JASEVX010000007.1	8867670	8858512	-	705.4	411
30074at6447	Complete	JASEVX010000080.1	349413	291546	-	2585.6	2072
30090at6447	Complete	JASEVX010000006.1	90655070	90662721	+	1332.9	754
30100at6447	Complete	JASEVX010000006.1	20898288	20909652	+	629.9	416
30123at6447	Complete	JASEVX010000001.1	116422993	116415630	-	420.7	222
30145at6447	Complete	JASEVX010000003.1	19790910	19819345	+	1537.5	771
30173at6447	Complete	JASEVX010000003.1	56708374	56726099	+	406.9	242
30189at6447	Complete	JASEVX010000001.1	141642818	141663539	+	868.4	522
30190at6447	Complete	JASEVX010000006.1	79191370	79148407	-	343.4	211
30224at6447	Complete	JASEVX010000007.1	40414421	40649448	+	955.4	452
30229at6447	Complete	JASEVX010000008.1	9485964	9481813	-	476.6	299
30300at6447	Complete	JASEVX010000023.1	237997	251355	+	941.1	575
30306at6447	Complete	JASEVX010000007.1	51167039	51168187	+	584.3	332
30320at6447	Complete	JASEVX010000010.1	48099514	48112294	+	442.0	245
30325at6447	Complete	JASEVX010000002.1	80883135	80947888	+	1043.2	572
30349at6447	Complete	JASEVX010000006.1	61076491	61055932	-	715.3	326
30377at6447	Complete	JASEVX010000008.1	57820273	57805572	-	602.0	408
30409at6447	Complete	JASEVX010000009.1	61699766	61698615	-	652.3	374
30429at6447	Duplicated	JASEVX010000015.1	25814596	25807216	-	224.2	117
30429at6447	Duplicated	JASEVX010001498.1	12683	7334	-	210.6	101
30454at6447	Complete	JASEVX010000001.1	9723927	9736474	+	487.3	323
30461at6447	Complete	JASEVX010000010.1	59335380	59324877	-	690.5	503
30508at6447	Complete	JASEVX010000003.1	66773983	66770124	-	415.5	193
30557at6447	Complete	JASEVX010000004.1	5937879	5916638	-	214.7	206
30559at6447	Complete	JASEVX010000001.1	256690610	256736534	+	831.8	485
30570at6447	Complete	JASEVX010000004.1	80274193	80284759	+	440.1	243
30574at6447	Complete	JASEVX010000010.1	43294858	43111904	-	2433.3	1375
30603at6447	Complete	JASEVX010000009.1	17824226	17843480	+	702.5	373
30640at6447	Complete	JASEVX010000003.1	82506320	82543356	+	460.9	271
30703at6447	Missing
30710at6447	Complete	JASEVX010000010.1	52056117	52074438	+	877.4	484
30714at6447	Complete	JASEVX010000008.1	21000317	20977376	-	667.4	379
30737at6447	Complete	JASEVX010000001.1	171018333	171044793	+	638.4	306
30750at6447	Complete	JASEVX010000002.1	97831573	97841270	+	113.1	123
30775at6447	Complete	JASEVX010000005.1	78971311	78966718	-	412.7	213
30805at6447	Complete	JASEVX010000001.1	30473696	30629265	+	949.5	767
30812at6447	Duplicated	JASEVX010000006.1	60366643	60418119	+	1978.6	943
30812at6447	Duplicated	JASEVX010000006.1	60664366	60700542	+	1881.1	909
30863at6447	Complete	JASEVX010000001.1	185361681	185339623	-	532.3	278
30937at6447	Complete	JASEVX010000010.1	41295698	41310344	+	286.6	169
30949at6447	Complete	JASEVX010000058.1	369108	361002	-	456.3	318
30996at6447	Complete	JASEVX010000003.1	102239843	102198490	-	919.7	529
31000at6447	Complete	JASEVX010000008.1	5393379	5407483	+	217.7	213
31007at6447	Complete	JASEVX010000002.1	523357	511889	-	689.1	424
31028at6447	Complete	JASEVX010000004.1	59713520	59769521	+	823.5	582
31047at6447	Complete	JASEVX010000002.1	123825786	123806512	-	819.0	399
31065at6447	Complete	JASEVX010000010.1	26558595	26495414	-	946.7	554
31131at6447	Complete	JASEVX010000008.1	53825279	53826655	+	612.3	364
31148at6447	Complete	JASEVX010000004.1	99327269	99347139	+	633.2	445
31206at6447	Complete	JASEVX010000003.1	27567767	27527586	-	559.0	328
31211at6447	Complete	JASEVX010000005.1	12744132	12721339	-	861.1	536
31262at6447	Missing
31279at6447	Complete	JASEVX010000013.1	8058593	8068096	+	489.3	281
31297at6447	Complete	JASEVX010000015.1	25526817	25514880	-	556.2	358
31307at6447	Complete	JASEVX010000010.1	20505997	20464352	-	1608.7	884
31321at6447	Complete	JASEVX010000001.1	15240140	15212989	-	1004.7	567
31347at6447	Complete	JASEVX010000008.1	58030906	58039470	+	370.1	197
31350at6447	Complete	JASEVX010000011.1	43975626	44016223	+	1342.0	824
31360at6447	Complete	JASEVX010000004.1	10133536	10119533	-	551.2	321
31366at6447	Complete	JASEVX010000015.1	15258522	15192062	-	634.8	465
31433at6447	Complete	JASEVX010000001.1	146269486	146290774	+	573.6	294
31445at6447	Fragmented	JASEVX010000002.1	108032622	108039969	+	363.9	272
31461at6447	Complete	JASEVX010000002.1	94376626	94347465	-	674.7	433
31473at6447	Complete	JASEVX010000001.1	191919578	191949613	+	400.0	260
31479at6447	Complete	JASEVX010000002.1	108180697	108350213	+	2134.4	1365
31557at6447	Complete	JASEVX010000001.1	241718293	241684566	-	539.8	369
31561at6447	Complete	JASEVX010000001.1	157126421	157140378	+	795.1	397
31578at6447	Complete	JASEVX010000006.1	41048492	41022823	-	996.7	633
31586at6447	Complete	JASEVX010000005.1	75309113	75316363	+	535.5	287
31588at6447	Complete	JASEVX010000008.1	40649095	40649631	+	388.9	179
31625at6447	Complete	JASEVX010000005.1	89064343	89051348	-	889.5	492
31630at6447	Complete	JASEVX010000004.1	15616678	15603344	-	266.2	200
31631at6447	Duplicated	JASEVX010000135.1	300274	296672	-	326.7	180
31631at6447	Duplicated	JASEVX010000004.1	142950737	142945710	-	325.6	180
31651at6447	Fragmented	JASEVX010000003.1	91596936	91571491	-	787.9	438
31688at6447	Complete	JASEVX010000011.1	31228822	31214691	-	875.6	467
31728at6447	Complete	JASEVX010000002.1	129395785	129383533	-	626.2	288
31740at6447	Complete	JASEVX010000006.1	29944476	29901247	-	1657.4	1170
31742at6447	Complete	JASEVX010000011.1	1243142	1322009	+	1376.9	794
31763at6447	Complete	JASEVX010000003.1	67358230	67386611	+	1085.0	527
31768at6447	Complete	JASEVX010000010.1	65906013	65962322	+	3907.3	2138
31793at6447	Complete	JASEVX010000001.1	117775985	117783830	+	724.0	391
31795at6447	Complete	JASEVX010000002.1	120221632	120226977	+	576.6	308
31810at6447	Complete	JASEVX010000001.1	206398438	206397329	-	728.9	364
31824at6447	Complete	JASEVX010000003.1	144531037	144537658	+	180.6	101
31835at6447	Complete	JASEVX010000001.1	171902136	171927512	+	839.8	418
31947at6447	Complete	JASEVX010000004.1	118875212	118893323	+	764.8	344
31958at6447	Complete	JASEVX010000004.1	88965255	88974313	+	371.8	186
31967at6447	Complete	JASEVX010000001.1	166668213	166690602	+	1064.0	552
31971at6447	Complete	JASEVX010000001.1	173057549	173035031	-	778.0	425
32010at6447	Complete	JASEVX010000015.1	19266767	19277529	+	525.4	303
32011at6447	Complete	JASEVX010000010.1	40297332	40318580	+	531.3	247
32034at6447	Complete	JASEVX010000005.1	30483188	30500415	+	517.7	340
32054at6447	Complete	JASEVX010000005.1	60368103	60355015	-	893.3	485
32060at6447	Complete	JASEVX010000004.1	39207410	39253526	+	918.5	552
32075at6447	Complete	JASEVX010000058.1	420009	446983	+	781.6	411
32077at6447	Complete	JASEVX010000001.1	61684776	61745329	+	1615.0	1209
32094at6447	Complete	JASEVX010000015.1	1570360	1560109	-	434.2	249
32096at6447	Complete	JASEVX010000013.1	20817432	20805633	-	411.9	266
32125at6447	Complete	JASEVX010000010.1	5204427	5212565	+	1614.6	1253
32132at6447	Complete	JASEVX010000176.1	62311	130105	+	368.8	196
32163at6447	Complete	JASEVX010000007.1	54171174	54196845	+	668.7	461
32220at6447	Complete	JASEVX010000007.1	19939026	19945742	+	487.2	241
32259at6447	Complete	JASEVX010000001.1	44114505	44140590	+	931.3	421
32314at6447	Complete	JASEVX010000004.1	85258189	85247111	-	416.4	249
32341at6447	Complete	JASEVX010000003.1	40870159	40889013	+	410.1	212
32355at6447	Complete	JASEVX010000017.1	3844926	3831376	-	757.7	405
32559at6447	Complete	JASEVX010000008.1	38113154	37873380	-	933.7	544
32614at6447	Complete	JASEVX010000003.1	112669317	112695217	+	766.7	488
32631at6447	Complete	JASEVX010000001.1	162988994	162987282	-	676.9	457
32651at6447	Complete	JASEVX010000003.1	22596144	22618052	+	328.6	279
32656at6447	Complete	JASEVX010000009.1	72407416	72351297	-	561.3	439
32694at6447	Missing
32700at6447	Complete	JASEVX010000010.1	40002699	39995734	-	1058.7	679
32707at6447	Complete	JASEVX010000009.1	45333152	45346043	+	504.2	372
32709at6447	Complete	JASEVX010000010.1	18972995	18946458	-	378.9	268
32714at6447	Complete	JASEVX010000009.1	61614688	61643581	+	1699.5	864
32715at6447	Complete	JASEVX010000010.1	20426655	20458916	+	1189.0	702
32726at6447	Duplicated	JASEVX010000131.1	108002	106509	-	481.9	265
32726at6447	Duplicated	JASEVX010000051.1	917125	915632	-	480.1	265
32726at6447	Duplicated	JASEVX010000200.1	97557	96064	-	469.2	265
32726at6447	Duplicated	JASEVX010000469.1	76445	91110	+	476.9	264
32768at6447	Complete	JASEVX010000004.1	134482205	134455238	-	795.5	416
32811at6447	Complete	JASEVX010000001.1	44200700	44196350	-	779.7	408
32824at6447	Complete	JASEVX010000001.1	60723357	60696403	-	920.4	440
32838at6447	Complete	JASEVX010000001.1	225747531	225859933	+	699.8	454
32843at6447	Complete	JASEVX010000002.1	149952622	149917800	-	929.8	439
32860at6447	Complete	JASEVX010000001.1	179909939	179894568	-	530.9	274
32894at6447	Fragmented	JASEVX010000001.1	110540999	110507516	-	356.2	207
32969at6447	Complete	JASEVX010000001.1	151017982	151042318	+	786.8	473
32998at6447	Complete	JASEVX010000001.1	172990913	173012184	+	679.0	390
33018at6447	Complete	JASEVX010000007.1	15842837	15854064	+	389.3	179
33034at6447	Complete	JASEVX010000004.1	2006292	1998104	-	517.3	220
33048at6447	Complete	JASEVX010000013.1	17623798	17617734	-	391.3	211
33109at6447	Complete	JASEVX010000015.1	18883007	18921802	+	834.2	549
33143at6447	Complete	JASEVX010000007.1	17651899	17697587	+	1600.5	974
33153at6447	Complete	JASEVX010000006.1	1620227	1561766	-	888.1	457
33158at6447	Complete	JASEVX010000002.1	30400912	30350044	-	581.3	310
33170at6447	Complete	JASEVX010000004.1	96030626	95995931	-	956.6	613
33178at6447	Complete	JASEVX010000001.1	102724889	102714230	-	851.2	473
33190at6447	Complete	JASEVX010000005.1	30570994	30550345	-	325.1	242
33197at6447	Complete	JASEVX010000001.1	17787880	17865172	+	1158.5	680
33265at6447	Duplicated	JASEVX010000005.1	21952858	21942905	-	377.4	302
33265at6447	Duplicated	JASEVX010000005.1	21750764	21737724	-	378.5	299
33268at6447	Complete	JASEVX010000006.1	42103579	42098767	-	211.6	181
33328at6447	Complete	JASEVX010000034.1	1186719	1199797	+	227.4	225
33331at6447	Complete	JASEVX010000015.1	12712964	12682101	-	679.9	395
33346at6447	Complete	JASEVX010000001.1	16205145	16183511	-	1185.6	782
33395at6447	Fragmented	JASEVX010000001.1	247418750	247411959	-	335.2	239
33398at6447	Complete	JASEVX010000011.1	11840698	11883412	+	494.3	268
33445at6447	Complete	JASEVX010000003.1	38736354	38727261	-	453.2	250
33457at6447	Complete	JASEVX010000005.1	83541176	83562104	+	409.3	267
33504at6447	Complete	JASEVX010000007.1	41283279	41267263	-	808.7	435
33520at6447	Complete	JASEVX010000007.1	39250947	39289559	+	537.5	316
33540at6447	Complete	JASEVX010000001.1	138521564	138641769	+	168.7	159
33543at6447	Complete	JASEVX010000001.1	256507787	256548515	+	637.9	394
33563at6447	Complete	JASEVX010000001.1	239111018	239113385	+	312.2	253
33565at6447	Complete	JASEVX010000004.1	40690765	40711351	+	461.1	281
33587at6447	Complete	JASEVX010000001.1	141790185	141765459	-	825.0	599
33603at6447	Complete	JASEVX010000007.1	68576346	68439531	-	2927.1	1664
33628at6447	Complete	JASEVX010000004.1	80340947	80293146	-	2724.8	1529
33641at6447	Complete	JASEVX010000003.1	105553087	105600239	+	1611.8	761
33649at6447	Complete	JASEVX010000003.1	69417633	69436634	+	863.4	395
33655at6447	Complete	JASEVX010000001.1	54852015	54862317	+	484.8	244
33692at6447	Complete	JASEVX010000003.1	742125	685515	-	840.0	456
33818at6447	Complete	JASEVX010000004.1	11859545	11851554	-	292.4	199
33862at6447	Duplicated	JASEVX010000010.1	38313044	38321395	+	308.5	197
33862at6447	Duplicated	JASEVX010000010.1	38170741	38183058	+	324.2	196
33887at6447	Complete	JASEVX010000003.1	27602785	27642207	+	629.6	359
33913at6447	Complete	JASEVX010000010.1	17028700	16714138	-	418.1	241
33920at6447	Complete	JASEVX010000003.1	146265480	146281712	+	328.5	183
33923at6447	Complete	JASEVX010000001.1	157732843	157663456	-	1122.1	617
33936at6447	Complete	JASEVX010000003.1	24490164	24482120	-	627.1	420
33949at6447	Complete	JASEVX010000009.1	53045738	52931939	-	2607.7	1618
34021at6447	Complete	JASEVX010000010.1	54996872	55011375	+	604.9	355
34040at6447	Missing
34066at6447	Complete	JASEVX010000007.1	27881510	27851900	-	1250.5	714
34123at6447	Complete	JASEVX010000002.1	129473212	129496094	+	796.1	472
34133at6447	Fragmented	JASEVX010000001.1	86748401	86742235	-	357.3	189
34181at6447	Complete	JASEVX010000001.1	40450096	40414011	-	689.6	404
34182at6447	Complete	JASEVX010000001.1	25123358	25105515	-	1067.3	494
34187at6447	Complete	JASEVX010000002.1	144854883	144856193	+	568.2	356
34211at6447	Complete	JASEVX010000010.1	61512487	61526845	+	606.1	386
34231at6447	Complete	JASEVX010000001.1	250846654	250852565	+	501.4	373
34236at6447	Complete	JASEVX010000001.1	177914757	177903003	-	429.9	280
34283at6447	Fragmented	JASEVX010000004.1	84094493	84099988	+	251.3	143
34297at6447	Complete	JASEVX010000006.1	25674177	25649598	-	990.2	643
34305at6447	Complete	JASEVX010000005.1	59687325	59662823	-	1171.4	763
34333at6447	Complete	JASEVX010000004.1	91341432	91354490	+	327.0	219
34371at6447	Complete	JASEVX010000001.1	163597013	163625482	+	844.2	424
34471at6447	Complete	JASEVX010000004.1	23309516	23230095	-	757.5	382
34475at6447	Complete	JASEVX010000009.1	59111489	59110128	-	780.7	451
34479at6447	Complete	JASEVX010000017.1	3583343	3615900	+	1619.2	888
34502at6447	Complete	JASEVX010000003.1	67158776	67182787	+	762.4	486
34516at6447	Complete	JASEVX010000001.1	79988263	79944862	-	1209.0	829
34545at6447	Missing
34549at6447	Complete	JASEVX010000005.1	31638827	31731427	+	1281.6	794
34565at6447	Complete	JASEVX010000006.1	30869192	30850188	-	530.0	296
34579at6447	Complete	JASEVX010000007.1	65389470	65382764	-	508.1	285
34608at6447	Complete	JASEVX010000011.1	22086219	22097311	+	280.2	176
34631at6447	Complete	JASEVX010000011.1	61548410	61546638	-	562.5	537
34642at6447	Complete	JASEVX010000004.1	134704692	134718610	+	360.1	195
34656at6447	Complete	JASEVX010000001.1	165013874	164955464	-	515.1	302
34671at6447	Complete	JASEVX010000002.1	126846352	126852990	+	273.7	183
34672at6447	Complete	JASEVX010000003.1	25486960	25480227	-	300.2	195
34676at6447	Complete	JASEVX010000010.1	65046613	65041589	-	122.2	77
34697at6447	Complete	JASEVX010000005.1	12780277	12796566	+	830.2	495
34706at6447	Complete	JASEVX010000003.1	936845	916699	-	451.5	256
34731at6447	Complete	JASEVX010000011.1	18689156	18704374	+	938.4	432
34756at6447	Complete	JASEVX010000001.1	54843571	54830342	-	659.0	368
34765at6447	Complete	JASEVX010000007.1	51518512	51502819	-	706.5	347
34766at6447	Complete	JASEVX010000015.1	1938980	1935804	-	154.8	104
34790at6447	Fragmented	JASEVX010000013.1	55748179	55751180	+	403.4	188
34793at6447	Complete	JASEVX010000001.1	167223769	167205590	-	384.9	301
34802at6447	Complete	JASEVX010000002.1	70149930	70140680	-	526.8	336
34804at6447	Complete	JASEVX010000002.1	116031011	116040752	+	538.0	254
34820at6447	Complete	JASEVX010000014.1	31968520	31944793	-	1229.3	618
34821at6447	Fragmented	JASEVX010000001.1	22182722	22165171	-	1040.7	531
34825at6447	Complete	JASEVX010000010.1	6397297	6412147	+	605.7	476
34828at6447	Complete	JASEVX010000001.1	46211968	46220399	+	411.5	307
34836at6447	Complete	JASEVX010000001.1	110361485	110430662	+	2232.5	1299
34857at6447	Complete	JASEVX010000012.1	45767644	45742520	-	825.5	412
34930at6447	Complete	JASEVX010000010.1	12282122	12235480	-	580.4	321
34972at6447	Complete	JASEVX010000004.1	44611169	44591331	-	895.1	485
34979at6447	Complete	JASEVX010000001.1	7242802	7249271	+	255.6	195
34984at6447	Complete	JASEVX010000004.1	76288039	76325146	+	1003.1	653
34993at6447	Complete	JASEVX010000001.1	82846099	82824149	-	718.1	477
34997at6447	Complete	JASEVX010000012.1	56959382	56921261	-	950.4	558
35027at6447	Complete	JASEVX010000003.1	69680641	69663809	-	410.0	190
35053at6447	Complete	JASEVX010000003.1	3412096	3429431	+	766.7	398
35055at6447	Complete	JASEVX010000001.1	59727552	59702397	-	431.0	238
35056at6447	Complete	JASEVX010000011.1	13627377	13610439	-	380.7	229
35064at6447	Complete	JASEVX010000001.1	19184570	19219572	+	1537.8	857
35095at6447	Complete	JASEVX010000026.1	1357827	1338285	-	1084.8	667
35132at6447	Complete	JASEVX010000009.1	32222362	32232502	+	615.8	388
35178at6447	Missing
35201at6447	Complete	JASEVX010000006.1	50991114	50940854	-	1302.2	899
35268at6447	Complete	JASEVX010000001.1	37243479	37220551	-	964.4	654
35294at6447	Complete	JASEVX010000003.1	32056738	32047039	-	748.7	497
35328at6447	Complete	JASEVX010000003.1	100617427	100638417	+	1079.2	622
35355at6447	Complete	JASEVX010000001.1	80307137	80322865	+	528.5	269
35374at6447	Fragmented	JASEVX010000001.1	32448731	32494673	+	1462.4	721
35424at6447	Complete	JASEVX010000004.1	71204089	71251063	+	454.7	282
35500at6447	Complete	JASEVX010000007.1	53250799	53338220	+	1130.8	867
35536at6447	Complete	JASEVX010000013.1	40593352	40570183	-	277.0	232
35588at6447	Complete	JASEVX010000009.1	3539308	3507322	-	518.5	322
35592at6447	Complete	JASEVX010000001.1	191281442	191266301	-	207.6	133
35675at6447	Complete	JASEVX010000001.1	253458017	253481254	+	894.3	438
35684at6447	Duplicated	JASEVX010000004.1	70968179	71011663	+	467.2	268
35684at6447	Duplicated	JASEVX010000004.1	70667639	70738685	+	399.1	247
35776at6447	Complete	JASEVX010000001.1	247592790	247581288	-	359.5	223
35777at6447	Complete	JASEVX010000001.1	176970090	176977784	+	259.0	156
35829at6447	Complete	JASEVX010000004.1	130019203	130040270	+	874.4	509
35833at6447	Complete	JASEVX010000001.1	242558278	242616556	+	1723.7	860
35847at6447	Complete	JASEVX010000009.1	14683119	14661596	-	571.9	343
35860at6447	Complete	JASEVX010000001.1	150642191	150618782	-	1167.6	541
35894at6447	Complete	JASEVX010000004.1	136037618	136013348	-	881.2	497
35900at6447	Complete	JASEVX010000006.1	40374924	40397909	+	596.1	315
35910at6447	Complete	JASEVX010000001.1	63689697	63681329	-	704.1	336
35922at6447	Complete	JASEVX010000009.1	52841298	52822327	-	571.3	330
35949at6447	Complete	JASEVX010000001.1	77671271	77697775	+	898.0	594
36054at6447	Complete	JASEVX010000001.1	152230219	152241018	+	364.3	170
36080at6447	Complete	JASEVX010000004.1	119636706	119647548	+	397.0	286
36109at6447	Complete	JASEVX010000006.1	3932492	3934963	+	463.8	304
36157at6447	Complete	JASEVX010000004.1	124796506	124828303	+	663.6	402
36210at6447	Complete	JASEVX010000003.1	128816716	128829811	+	265.3	175
36214at6447	Complete	JASEVX010000004.1	109801398	109860961	+	935.0	541
36264at6447	Complete	JASEVX010000001.1	127923413	127897335	-	449.5	309
36286at6447	Complete	JASEVX010000003.1	6592818	6623788	+	871.1	434
36287at6447	Complete	JASEVX010000003.1	146062600	146088054	+	612.7	375
36336at6447	Complete	JASEVX010000002.1	137047455	137028167	-	525.7	275
36343at6447	Complete	JASEVX010000001.1	174396710	174354829	-	1160.8	687
36370at6447	Complete	JASEVX010000001.1	145604677	145618837	+	355.3	201
36404at6447	Complete	JASEVX010000004.1	139327733	139367829	+	789.4	633
36460at6447	Complete	JASEVX010000012.1	4494544	4471260	-	644.2	364
36463at6447	Complete	JASEVX010000003.1	11047043	11056525	+	363.0	224
36483at6447	Complete	JASEVX010000010.1	44908655	44927296	+	590.6	433
36587at6447	Complete	JASEVX010000005.1	4558095	4608381	+	504.5	357
36593at6447	Complete	JASEVX010000001.1	91656203	91678093	+	778.5	568
36619at6447	Complete	JASEVX010000007.1	54228756	54212169	-	1797.9	848
36620at6447	Complete	JASEVX010000053.1	978860	962900	-	1236.5	871
36661at6447	Complete	JASEVX010000001.1	246285585	246288901	+	401.0	258
36663at6447	Complete	JASEVX010000001.1	121797035	121776878	-	657.7	423
36672at6447	Complete	JASEVX010000015.1	12641570	12638519	-	524.0	385
36674at6447	Complete	JASEVX010000001.1	209423863	209412743	-	588.2	328
36700at6447	Complete	JASEVX010000003.1	7510630	7540370	+	1056.7	826
36720at6447	Complete	JASEVX010000014.1	23257607	23241080	-	391.1	272
36761at6447	Complete	JASEVX010000001.1	223105029	223086576	-	311.4	200
36772at6447	Complete	JASEVX010000006.1	80738460	80802974	+	276.2	175
36774at6447	Complete	JASEVX010000029.1	2008292	2077741	+	1172.1	669
36794at6447	Complete	JASEVX010000001.1	88626733	88586616	-	666.9	432
36818at6447	Complete	JASEVX010000003.1	113946422	114001873	+	1420.2	976
36866at6447	Complete	JASEVX010000025.1	623142	596820	-	695.4	399
36883at6447	Complete	JASEVX010000001.1	141740712	141760682	+	478.4	290
36954at6447	Complete	JASEVX010000001.1	206715486	206722793	+	577.1	326
36972at6447	Complete	JASEVX010000002.1	26684606	26685382	+	298.5	219
37008at6447	Complete	JASEVX010000002.1	110627416	110649903	+	941.2	427
37018at6447	Complete	JASEVX010000002.1	141109411	141150574	+	1163.4	667
37063at6447	Complete	JASEVX010000001.1	74460257	74486346	+	968.6	516
37104at6447	Complete	JASEVX010000005.1	7255832	7286591	+	379.1	204
37115at6447	Complete	JASEVX010000015.1	7985033	7916648	-	1315.2	801
37164at6447	Complete	JASEVX010000001.1	134444032	134406355	-	890.1	648
37259at6447	Complete	JASEVX010000005.1	13176247	13164253	-	607.8	324
37264at6447	Complete	JASEVX010000002.1	131533961	131525036	-	538.5	259
37271at6447	Complete	JASEVX010000010.1	8664332	8632342	-	901.5	484
37279at6447	Complete	JASEVX010000003.1	24515368	24496485	-	361.3	389
37306at6447	Complete	JASEVX010000008.1	37829706	37904250	+	433.4	234
37438at6447	Complete	JASEVX010000001.1	37645802	37625910	-	1235.0	678
37500at6447	Complete	JASEVX010000009.1	11515104	11539390	+	1126.8	594
37510at6447	Fragmented	JASEVX010000001.1	253219787	253168631	-	600.2	452
37516at6447	Complete	JASEVX010000001.1	9552911	9595086	+	1823.7	916
37576at6447	Complete	JASEVX010000006.1	75540169	75533693	-	374.3	421
37584at6447	Complete	JASEVX010000002.1	89687810	89731338	+	839.0	496
37589at6447	Complete	JASEVX010000005.1	60060725	60037879	-	993.7	636
37593at6447	Complete	JASEVX010000001.1	254164659	254183802	+	673.7	391
37606at6447	Complete	JASEVX010000015.1	9675931	9696371	+	1070.4	565
37613at6447	Complete	JASEVX010000056.1	593440	562403	-	970.8	451
37632at6447	Complete	JASEVX010000007.1	60175423	60165988	-	211.9	154
37633at6447	Complete	JASEVX010000013.1	3055131	3057543	+	352.4	167
37654at6447	Complete	JASEVX010000008.1	51521560	51547796	+	675.7	482
37700at6447	Complete	JASEVX010000006.1	89977127	89988643	+	736.8	421
37724at6447	Complete	JASEVX010000007.1	30079948	30052424	-	775.3	425
37733at6447	Complete	JASEVX010000001.1	239386905	239388481	+	181.5	136
37759at6447	Complete	JASEVX010000015.1	9456653	9407184	-	1686.9	1032
37760at6447	Complete	JASEVX010000001.1	50614668	50615204	+	169.0	152
37766at6447	Complete	JASEVX010000004.1	29083757	29065962	-	975.3	472
37768at6447	Complete	JASEVX010000008.1	40185258	40191803	+	527.1	255
37780at6447	Complete	JASEVX010000013.1	20825128	20853946	+	902.4	457
37809at6447	Complete	JASEVX010000009.1	63485916	63484435	-	614.0	374
37888at6447	Complete	JASEVX010000012.1	32377086	32365303	-	406.4	206
37918at6447	Complete	JASEVX010000002.1	132120951	132115860	-	262.0	128
37930at6447	Complete	JASEVX010000003.1	51857890	51859995	+	365.5	366
37945at6447	Complete	JASEVX010000008.1	53983736	53951293	-	1102.3	790
37963at6447	Complete	JASEVX010000808.1	26731	15369	-	901.8	461
37969at6447	Complete	JASEVX010000003.1	137911637	137813237	-	762.0	511
38014at6447	Complete	JASEVX010000017.1	6773051	6742756	-	599.0	325
38056at6447	Complete	JASEVX010000010.1	28761802	28763073	+	590.1	375
38116at6447	Complete	JASEVX010000008.1	6040098	6050751	+	645.0	374
38126at6447	Complete	JASEVX010000005.1	67422038	67387618	-	625.6	376
38160at6447	Complete	JASEVX010000009.1	4885395	4912819	+	443.2	423
38174at6447	Complete	JASEVX010000003.1	94967495	94987048	+	772.3	395
38201at6447	Complete	JASEVX010000001.1	22991466	23006034	+	695.7	398
38238at6447	Complete	JASEVX010000009.1	40602760	40646509	+	1061.9	535
38254at6447	Complete	JASEVX010000005.1	5425473	5509784	+	1182.0	631
38258at6447	Complete	JASEVX010000006.1	61098172	61097024	-	559.1	361
38378at6447	Complete	JASEVX010000006.1	75551560	75567154	+	372.8	235
38394at6447	Complete	JASEVX010000004.1	66153773	66159322	+	224.8	157
38431at6447	Complete	JASEVX010000004.1	71031363	71027678	-	202.9	129
38440at6447	Complete	JASEVX010000001.1	119631500	119621076	-	290.7	219
38521at6447	Complete	JASEVX010000009.1	35443158	35461197	+	321.6	257
38524at6447	Complete	JASEVX010000001.1	256226878	256239440	+	276.9	146
38529at6447	Complete	JASEVX010000024.1	1350414	1299097	-	250.7	312
38556at6447	Complete	JASEVX010000008.1	30516794	30547451	+	571.6	306
38558at6447	Complete	JASEVX010000001.1	203948317	203956321	+	291.5	148
38587at6447	Complete	JASEVX010000007.1	31468931	31458424	-	927.9	551
38603at6447	Missing
38723at6447	Complete	JASEVX010000004.1	72076059	72064732	-	487.7	273
38803at6447	Complete	JASEVX010000001.1	224199711	224215367	+	615.8	361
38827at6447	Complete	JASEVX010000002.1	146686945	146735962	+	984.4	717
38881at6447	Complete	JASEVX010000002.1	2957615	2951690	-	279.4	199
38938at6447	Complete	JASEVX010000002.1	128977563	128961428	-	710.3	391
38969at6447	Complete	JASEVX010000003.1	65550511	65501826	-	1196.9	819
39000at6447	Complete	JASEVX010000001.1	128077405	128046316	-	878.4	726
39011at6447	Complete	JASEVX010000001.1	171554140	171583264	+	1768.6	788
39057at6447	Complete	JASEVX010000013.1	45235503	45210331	-	1850.4	1001
39076at6447	Complete	JASEVX010000010.1	68652150	68659384	+	467.1	211
39097at6447	Complete	JASEVX010000006.1	68743272	68737763	-	800.5	455
39127at6447	Complete	JASEVX010000009.1	33256198	33210986	-	966.9	693
39134at6447	Complete	JASEVX010000004.1	28630863	28605800	-	949.3	673
39160at6447	Complete	JASEVX010000006.1	84088118	84064158	-	1056.5	540
