# BUSCO version is: 5.8.2 
# The lineage dataset is: mollusca_odb12 (Creation date: 2025-04-11, number of genomes: 36, number of BUSCOs: 4421)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
17872at6447	Complete	JAWPHD010001547.1	246984	310548	+	1453.2	812
17876at6447	Duplicated	JAWPHD010005235.1	80414	113388	+	567.3	366
17876at6447	Duplicated	JAWPHD010005469.1	14085	113	-	511.5	311
17890at6447	Complete	JAWPHD010000842.1	66748	45182	-	717.7	362
17898at6447	Complete	JAWPHD010012567.1	73951	47335	-	950.5	493
17917at6447	Duplicated	JAWPHD010015066.1	28155	3558	-	822.7	476
17917at6447	Duplicated	JAWPHD010005364.1	34770	13130	-	822.7	476
17918at6447	Complete	JAWPHD010002316.1	93945	64941	-	939.8	509
17980at6447	Complete	JAWPHD010006314.1	26467	2239	-	660.4	330
17981at6447	Complete	JAWPHD010003324.1	72994	84466	+	460.2	322
17992at6447	Complete	JAWPHD010001863.1	150617	212136	+	1111.5	515
18003at6447	Duplicated	JAWPHD010001474.1	235187	255308	+	741.8	464
18003at6447	Duplicated	JAWPHD010005124.1	17767	494	-	650.2	412
18008at6447	Complete	JAWPHD010002525.1	224454	214350	-	323.4	189
18011at6447	Complete	JAWPHD010002593.1	7626	8864	+	753.5	382
18114at6447	Complete	JAWPHD010000357.1	451241	442011	-	193.6	135
18141at6447	Duplicated	JAWPHD010011903.1	19199	32992	+	505.9	310
18141at6447	Duplicated	JAWPHD010004204.1	65352	87754	+	506.5	305
18171at6447	Complete	JAWPHD010000291.1	421125	430150	+	475.1	278
18199at6447	Complete	JAWPHD010000550.1	376756	323678	-	849.7	475
18207at6447	Complete	JAWPHD010018575.1	37579	8278	-	496.5	264
18221at6447	Complete	JAWPHD010002750.1	144875	120216	-	830.2	457
18224at6447	Complete	JAWPHD010000070.1	681750	662916	-	822.3	351
18250at6447	Complete	JAWPHD010005243.1	43771	48710	+	1328.5	672
18256at6447	Complete	JAWPHD010002132.1	112265	136023	+	1272.2	696
18296at6447	Complete	JAWPHD010003389.1	209848	119396	-	2563.4	1989
18311at6447	Complete	JAWPHD010001817.1	36360	24446	-	311.5	214
18327at6447	Complete	JAWPHD010004753.1	99703	72782	-	576.0	423
18339at6447	Complete	JAWPHD010000353.1	329314	331173	+	717.4	572
18350at6447	Complete	JAWPHD010002328.1	91490	92014	+	303.5	170
18367at6447	Complete	JAWPHD010006777.1	60821	35129	-	2382.7	1282
18380at6447	Complete	JAWPHD010004181.1	49277	39989	-	671.3	454
18481at6447	Complete	JAWPHD010008599.1	101704	101174	-	283.7	181
18519at6447	Complete	JAWPHD010007934.1	23813	63688	+	1157.0	595
18532at6447	Complete	JAWPHD010018218.1	20851	3497	-	329.8	222
18546at6447	Complete	JAWPHD010000095.1	200480	158067	-	739.6	502
18578at6447	Complete	JAWPHD010011248.1	31415	17440	-	743.1	362
18589at6447	Duplicated	JAWPHD010011607.1	26818	37952	+	670.6	367
18589at6447	Duplicated	JAWPHD010017161.1	24159	35895	+	670.6	367
18599at6447	Complete	JAWPHD010001262.1	73910	47053	-	1129.3	531
18637at6447	Complete	JAWPHD010009015.1	37563	79052	+	1689.2	897
18644at6447	Duplicated	JAWPHD010003940.1	165874	154879	-	1095.4	590
18644at6447	Duplicated	JAWPHD010004997.1	76588	66081	-	1095.4	590
18686at6447	Complete	JAWPHD010002723.1	82243	66183	-	428.4	337
18689at6447	Complete	JAWPHD010004763.1	40395	67902	+	248.1	205
18695at6447	Complete	JAWPHD010011622.1	20970	44796	+	909.8	473
18710at6447	Missing
18730at6447	Complete	JAWPHD010000913.1	143690	121099	-	272.4	130
18743at6447	Complete	JAWPHD010004094.1	101422	88994	-	370.9	219
18748at6447	Complete	JAWPHD010001679.1	61249	69883	+	312.2	161
18749at6447	Complete	JAWPHD010010794.1	81638	84739	+	144.7	100
18806at6447	Complete	JAWPHD010000027.1	451208	478298	+	486.3	358
18823at6447	Complete	JAWPHD010001407.1	142685	159593	+	698.9	387
18872at6447	Complete	JAWPHD010002621.1	207937	213802	+	556.7	348
18892at6447	Duplicated	JAWPHD010011383.1	63461	75887	+	383.8	214
18892at6447	Duplicated	JAWPHD010001414.1	62637	46536	-	383.4	214
18900at6447	Complete	JAWPHD010006162.1	896	27739	+	1129.4	697
18942at6447	Complete	JAWPHD010003871.1	119292	160744	+	1497.6	728
18949at6447	Duplicated	JAWPHD010012157.1	695	36004	+	435.5	294
18949at6447	Duplicated	JAWPHD010009764.1	68354	37030	-	435.6	271
18977at6447	Complete	JAWPHD010002737.1	56169	58067	+	1302.1	626
19147at6447	Complete	JAWPHD010000434.1	311553	297180	-	278.5	220
19154at6447	Fragmented	JAWPHD010009336.1	94038	81894	-	182.3	140
19159at6447	Complete	JAWPHD010007865.1	62422	68711	+	202.2	116
19164at6447	Duplicated	JAWPHD010004395.1	75561	66908	-	707.9	516
19164at6447	Duplicated	JAWPHD010005413.1	2819	11445	+	706.7	516
19166at6447	Fragmented	JAWPHD010003264.1	197965	218325	+	420.8	247
19170at6447	Complete	JAWPHD010000310.1	189418	140851	-	955.7	417
19183at6447	Complete	JAWPHD010012996.1	6854	32562	+	1651.5	896
19184at6447	Complete	JAWPHD010004865.1	159	112621	+	1159.8	650
19244at6447	Complete	JAWPHD010006462.1	39518	60476	+	884.2	449
19284at6447	Complete	JAWPHD010000216.1	392829	422458	+	2161.9	1171
19317at6447	Complete	JAWPHD010009989.1	72136	4915	-	295.5	244
19330at6447	Complete	JAWPHD010010862.1	25802	67271	+	766.7	387
19379at6447	Complete	JAWPHD010000393.1	108319	118480	+	165.0	166
19408at6447	Complete	JAWPHD010002609.1	247842	240313	-	521.2	271
19414at6447	Complete	JAWPHD010003156.1	134187	168993	+	989.3	557
19563at6447	Missing
19589at6447	Duplicated	JAWPHD010003737.1	51494	43418	-	283.4	182
19589at6447	Duplicated	JAWPHD010018714.1	15305	26374	+	244.2	182
19681at6447	Complete	JAWPHD010001248.1	291022	306779	+	526.7	271
19704at6447	Duplicated	JAWPHD010006697.1	62289	58430	-	178.2	171
19704at6447	Duplicated	JAWPHD010004904.1	116806	112971	-	179.1	167
19794at6447	Complete	JAWPHD010000244.1	505214	492535	-	715.8	379
19818at6447	Fragmented	JAWPHD010001548.1	284046	114342	-	554.5	286
19871at6447	Duplicated	JAWPHD010000517.1	360391	423220	+	763.3	414
19871at6447	Duplicated	JAWPHD010009028.1	60890	17478	-	741.0	414
19891at6447	Complete	JAWPHD010011190.1	398	9452	+	460.1	279
19965at6447	Fragmented	JAWPHD010001899.1	275260	261991	-	201.3	123
19975at6447	Complete	JAWPHD010009018.1	45044	47709	+	536.2	319
19976at6447	Duplicated	JAWPHD010003257.1	174377	134992	-	1024.3	505
19976at6447	Duplicated	JAWPHD010014169.1	16033	57343	+	1003.2	505
20005at6447	Complete	JAWPHD010002709.1	200191	191919	-	495.9	316
20020at6447	Complete	JAWPHD010000407.1	112303	72135	-	717.4	386
20068at6447	Complete	JAWPHD010008433.1	93499	70073	-	721.1	388
20083at6447	Duplicated	JAWPHD010003461.1	169400	214802	+	1037.2	536
20083at6447	Duplicated	JAWPHD010003191.1	225237	197997	-	1034.0	536
20153at6447	Complete	JAWPHD010003305.1	208751	219016	+	283.8	187
20165at6447	Complete	JAWPHD010003182.1	148411	199860	+	773.1	435
20220at6447	Complete	JAWPHD010015407.1	28121	13423	-	343.2	254
20260at6447	Complete	JAWPHD010008637.1	48855	56373	+	346.2	236
20267at6447	Duplicated	JAWPHD010011719.1	21814	54890	+	788.2	402
20267at6447	Duplicated	JAWPHD010003775.1	170072	190677	+	859.6	398
20271at6447	Complete	JAWPHD010007582.1	104493	96015	-	328.7	250
20289at6447	Duplicated	JAWPHD010004770.1	135403	136911	+	684.8	441
20289at6447	Duplicated	JAWPHD010005521.1	62148	63656	+	683.0	441
20290at6447	Complete	JAWPHD010006890.1	37666	26168	-	659.3	358
20298at6447	Fragmented	JAWPHD010014865.1	57779	10971	-	736.2	512
20340at6447	Complete	JAWPHD010017208.1	17617	20851	+	280.2	221
20344at6447	Fragmented	JAWPHD010012916.1	47136	72226	+	356.8	311
20351at6447	Duplicated	JAWPHD010013379.1	63296	30982	-	1451.0	861
20351at6447	Duplicated	JAWPHD010000043.1	73503	107147	+	1369.5	861
20407at6447	Fragmented	JAWPHD010014823.1	5972	23928	+	681.1	303
20410at6447	Complete	JAWPHD010004349.1	44222	60285	+	521.9	419
20431at6447	Complete	JAWPHD010003501.1	173872	187859	+	627.5	347
20445at6447	Complete	JAWPHD010006376.1	96215	110449	+	379.4	232
20447at6447	Duplicated	JAWPHD010015212.1	30529	11271	-	849.5	484
20447at6447	Duplicated	JAWPHD010004435.1	99658	120589	+	848.3	484
20471at6447	Duplicated	JAWPHD010001256.1	151556	196268	+	1161.2	646
20471at6447	Duplicated	JAWPHD010000081.1	387232	424852	+	1148.7	646
20473at6447	Complete	JAWPHD010000174.1	238077	218839	-	903.6	666
20493at6447	Complete	JAWPHD010007195.1	127197	65894	-	2363.5	1474
20520at6447	Complete	JAWPHD010005928.1	44475	56507	+	315.8	194
20602at6447	Fragmented	JAWPHD010026468.1	8398	7913	-	203.7	154
20623at6447	Duplicated	JAWPHD010002015.1	84691	43675	-	242.5	140
20623at6447	Duplicated	JAWPHD010012299.1	238	17846	+	215.9	117
20696at6447	Complete	JAWPHD010003806.1	62350	85820	+	559.5	326
20788at6447	Complete	JAWPHD010004700.1	108177	137873	+	454.2	290
20792at6447	Complete	JAWPHD010005673.1	135218	84656	-	1462.3	739
20796at6447	Complete	JAWPHD010013838.1	2720	30348	+	959.7	509
20802at6447	Complete	JAWPHD010000239.1	410704	423825	+	365.6	243
20811at6447	Complete	JAWPHD010001003.1	46186	91810	+	1144.1	595
20822at6447	Complete	JAWPHD010005197.1	130756	132011	+	409.7	362
20824at6447	Complete	JAWPHD010002424.1	222669	235033	+	487.7	295
20874at6447	Complete	JAWPHD010003972.1	30877	55833	+	953.2	535
20881at6447	Duplicated	JAWPHD010002536.1	30091	30714	+	418.0	205
20881at6447	Duplicated	JAWPHD010007725.1	69600	70223	+	417.2	205
20891at6447	Complete	JAWPHD010004352.1	106751	127998	+	493.2	334
20929at6447	Complete	JAWPHD010003507.1	196144	136566	-	1067.3	479
20983at6447	Complete	JAWPHD010003986.1	27346	75185	+	357.2	201
21004at6447	Complete	JAWPHD010002424.1	131885	107355	-	1335.6	703
21025at6447	Complete	JAWPHD010000881.1	108560	122261	+	355.0	174
21033at6447	Complete	JAWPHD010011240.1	57215	77702	+	696.6	410
21046at6447	Complete	JAWPHD010000986.1	128994	122798	-	411.1	273
21079at6447	Complete	JAWPHD010008309.1	106800	35981	-	1611.2	1142
21131at6447	Complete	JAWPHD010008504.1	31819	44327	+	341.6	164
21141at6447	Complete	JAWPHD010000495.1	400806	337023	-	1676.8	880
21146at6447	Duplicated	JAWPHD010012735.1	10427	23723	+	1192.1	601
21146at6447	Duplicated	JAWPHD010004696.1	61564	45035	-	1161.1	601
21160at6447	Complete	JAWPHD010006873.1	44258	43284	-	539.0	309
21176at6447	Duplicated	JAWPHD010000671.1	153033	136330	-	302.5	232
21176at6447	Duplicated	JAWPHD010012920.1	33399	53036	+	304.7	225
21242at6447	Duplicated	JAWPHD010002321.1	58745	50539	-	615.2	322
21242at6447	Duplicated	JAWPHD010006699.1	66410	56932	-	614.1	322
21273at6447	Duplicated	JAWPHD010001101.1	236503	214363	-	808.2	430
21273at6447	Duplicated	JAWPHD010007357.1	27682	189	-	782.1	430
21276at6447	Duplicated	JAWPHD010008730.1	77465	49022	-	1456.7	778
21276at6447	Duplicated	JAWPHD010001365.1	199076	225410	+	1439.5	778
21288at6447	Complete	JAWPHD010010502.1	50724	73713	+	1152.5	593
21298at6447	Complete	JAWPHD010013212.1	68228	49915	-	875.7	467
21301at6447	Complete	JAWPHD010000823.1	34618	63286	+	1198.5	722
21323at6447	Complete	JAWPHD010006243.1	122483	77323	-	771.9	400
21341at6447	Duplicated	JAWPHD010011018.1	81868	59732	-	615.4	339
21341at6447	Duplicated	JAWPHD010001882.1	41815	59784	+	550.4	299
21372at6447	Complete	JAWPHD010016378.1	3305	23780	+	616.6	355
21386at6447	Complete	JAWPHD010015645.1	35114	53780	+	1322.8	707
21409at6447	Complete	JAWPHD010004992.1	52434	68689	+	917.3	443
21410at6447	Missing
21441at6447	Fragmented	JAWPHD010006379.1	248	19841	+	647.8	363
21477at6447	Fragmented	JAWPHD010022673.1	21523	590	-	243.9	131
21495at6447	Duplicated	JAWPHD010002809.1	28619	12393	-	321.2	175
21495at6447	Duplicated	JAWPHD010010390.1	6848	22032	+	306.5	175
21497at6447	Complete	JAWPHD010001907.1	12019	53692	+	781.8	529
21499at6447	Complete	JAWPHD010000198.1	340807	303264	-	564.7	470
21510at6447	Fragmented	JAWPHD010009173.1	14768	18627	+	158.1	256
21512at6447	Fragmented	JAWPHD010009472.1	528	21252	+	918.8	446
21526at6447	Duplicated	JAWPHD010002259.1	188755	147998	-	2281.2	1060
21526at6447	Duplicated	JAWPHD010010119.1	9967	40456	+	2201.9	1005
21541at6447	Duplicated	JAWPHD010000331.1	424042	406098	-	1531.1	749
21541at6447	Duplicated	JAWPHD010011557.1	27651	51716	+	1520.4	728
21573at6447	Fragmented	JAWPHD010002186.1	243669	269827	+	971.2	563
21584at6447	Complete	JAWPHD010009421.1	48015	61037	+	727.8	449
21591at6447	Complete	JAWPHD010002416.1	134825	156210	+	698.3	478
21645at6447	Complete	JAWPHD010000016.1	451093	476222	+	1481.4	838
21716at6447	Duplicated	JAWPHD010001692.1	23589	35373	+	189.1	139
21716at6447	Duplicated	JAWPHD010004828.1	107678	115086	+	189.1	139
21730at6447	Complete	JAWPHD010018147.1	4306	22767	+	580.1	297
21747at6447	Complete	JAWPHD010002874.1	157229	184796	+	225.8	144
21753at6447	Fragmented	JAWPHD010012100.1	25811	76068	+	709.8	382
21771at6447	Fragmented	JAWPHD010000654.1	376920	418944	+	1346.0	648
21774at6447	Complete	JAWPHD010000886.1	322069	328262	+	298.9	172
21792at6447	Duplicated	JAWPHD010001317.1	71020	115145	+	1828.5	1103
21792at6447	Duplicated	JAWPHD010013784.1	54664	8356	-	1783.3	1103
21904at6447	Missing
21927at6447	Complete	JAWPHD010005289.1	146434	113028	-	526.8	312
21931at6447	Complete	JAWPHD010001770.1	225117	246831	+	514.2	277
21949at6447	Complete	JAWPHD010000704.1	140567	119642	-	913.5	578
22028at6447	Complete	JAWPHD010006555.1	119910	75233	-	1394.8	794
22041at6447	Duplicated	JAWPHD010000492.1	177807	201307	+	322.1	172
22041at6447	Duplicated	JAWPHD010012835.1	41922	47305	+	312.9	167
22086at6447	Complete	JAWPHD010006258.1	133451	98294	-	910.0	514
22096at6447	Complete	JAWPHD010000304.1	204311	205690	+	772.0	398
22136at6447	Duplicated	JAWPHD010004824.1	153756	170323	+	468.3	278
22136at6447	Duplicated	JAWPHD010024409.1	3954	18065	+	424.2	252
22240at6447	Complete	JAWPHD010016726.1	280	19972	+	1074.4	560
22285at6447	Fragmented	JAWPHD010007752.1	18499	82168	+	1016.5	624
22286at6447	Complete	JAWPHD010013357.1	66011	44199	-	1038.5	551
22293at6447	Missing
22297at6447	Complete	JAWPHD010001857.1	66630	53295	-	519.3	374
22298at6447	Duplicated	JAWPHD010003733.1	19284	51448	+	727.4	396
22298at6447	Duplicated	JAWPHD010004312.1	59261	87263	+	723.1	396
22306at6447	Fragmented	JAWPHD010018374.1	10823	15492	+	204.2	144
22362at6447	Missing
22379at6447	Duplicated	JAWPHD010000630.1	271607	274768	+	461.3	299
22379at6447	Duplicated	JAWPHD010015576.1	8943	5794	-	461.4	298
22422at6447	Complete	JAWPHD010001858.1	1499	26134	+	360.8	211
22427at6447	Complete	JAWPHD010006031.1	88457	29463	-	934.6	652
22428at6447	Complete	JAWPHD010009143.1	24034	9019	-	549.2	324
22430at6447	Complete	JAWPHD010004525.1	54361	29889	-	498.5	446
22440at6447	Complete	JAWPHD010004267.1	104077	115416	+	528.5	264
22441at6447	Complete	JAWPHD010012317.1	23647	39303	+	394.1	236
22449at6447	Complete	JAWPHD010007190.1	71312	35618	-	594.3	428
22467at6447	Complete	JAWPHD010003113.1	5567	11261	+	758.3	402
22484at6447	Complete	JAWPHD010004317.1	52609	16906	-	1091.9	722
22518at6447	Complete	JAWPHD010003785.1	91733	108886	+	482.0	285
22544at6447	Complete	JAWPHD010003937.1	121052	99767	-	1205.0	668
22555at6447	Complete	JAWPHD010000214.1	170359	157737	-	846.3	406
22558at6447	Duplicated	JAWPHD010004690.1	8974	25530	+	655.7	328
22558at6447	Duplicated	JAWPHD010004814.1	100998	84954	-	655.7	328
22562at6447	Complete	JAWPHD010013449.1	44741	61072	+	579.9	305
22587at6447	Complete	JAWPHD010000854.1	88137	99903	+	350.7	234
22647at6447	Complete	JAWPHD010006948.1	41125	47369	+	448.5	248
22708at6447	Complete	JAWPHD010012755.1	16467	60896	+	1404.9	723
22783at6447	Complete	JAWPHD010000280.1	163178	142832	-	526.3	341
22810at6447	Complete	JAWPHD010003829.1	155923	170949	+	543.8	392
22815at6447	Complete	JAWPHD010005438.1	159547	125174	-	747.9	351
22847at6447	Complete	JAWPHD010014881.1	55945	14688	-	853.6	473
22858at6447	Complete	JAWPHD010004308.1	46078	23886	-	1368.4	702
22936at6447	Complete	JAWPHD010006355.1	78990	106476	+	1116.4	616
22952at6447	Complete	JAWPHD010007447.1	7778	31876	+	537.6	419
22994at6447	Complete	JAWPHD010003637.1	159280	146869	-	480.3	269
22997at6447	Complete	JAWPHD010015086.1	9383	1595	-	301.8	184
23041at6447	Complete	JAWPHD010004472.1	41397	32203	-	246.4	154
23074at6447	Complete	JAWPHD010000578.1	348552	389015	+	591.2	303
23083at6447	Missing
23139at6447	Missing
23159at6447	Complete	JAWPHD010005521.1	142433	92976	-	1216.4	589
23162at6447	Complete	JAWPHD010001881.1	216533	203676	-	266.4	204
23176at6447	Complete	JAWPHD010005787.1	45597	6417	-	2738.3	1585
23186at6447	Complete	JAWPHD010003078.1	118626	113380	-	359.5	260
23187at6447	Missing
23189at6447	Complete	JAWPHD010002003.1	128588	122225	-	239.2	156
23208at6447	Complete	JAWPHD010014895.1	40878	51266	+	623.6	358
23214at6447	Complete	JAWPHD010000238.1	182818	230228	+	1893.2	1044
23242at6447	Duplicated	JAWPHD010007253.1	19196	7328	-	746.1	560
23242at6447	Duplicated	JAWPHD010009037.1	73436	85232	+	745.9	560
23266at6447	Fragmented	JAWPHD010000833.1	382909	390476	+	147.0	97
23290at6447	Complete	JAWPHD010003129.1	37532	12279	-	609.5	428
23337at6447	Complete	JAWPHD010002471.1	180640	183579	+	365.9	215
23406at6447	Complete	JAWPHD010003253.1	179952	197392	+	468.3	275
23410at6447	Complete	JAWPHD010007059.1	63618	6741	-	705.2	417
23425at6447	Duplicated	JAWPHD010014754.1	38354	25508	-	646.2	314
23425at6447	Duplicated	JAWPHD010009546.1	24216	33073	+	641.4	314
23431at6447	Complete	JAWPHD010002928.1	115507	129355	+	331.3	162
23436at6447	Duplicated	JAWPHD010003960.1	87920	112295	+	788.5	604
23436at6447	Duplicated	JAWPHD010015261.1	36582	49594	+	772.0	571
23494at6447	Fragmented	JAWPHD010004321.1	1290	15518	+	452.9	282
23524at6447	Fragmented	JAWPHD010003613.1	77290	6535	-	441.8	321
23529at6447	Complete	JAWPHD010006089.1	133244	122343	-	220.5	137
23540at6447	Complete	JAWPHD010007138.1	68149	132796	+	1644.1	898
23567at6447	Duplicated	JAWPHD010019891.1	25452	27347	+	236.1	144
23567at6447	Duplicated	JAWPHD010001079.1	223753	221974	-	235.6	131
23577at6447	Complete	JAWPHD010006761.1	31747	38292	+	552.9	291
23594at6447	Complete	JAWPHD010001729.1	190632	216962	+	416.4	225
23638at6447	Complete	JAWPHD010005314.1	103167	15490	-	1050.5	662
23694at6447	Fragmented	JAWPHD010012250.1	21378	1014	-	606.0	363
23745at6447	Complete	JAWPHD010000336.1	98010	49495	-	1043.6	569
23762at6447	Duplicated	JAWPHD010004797.1	58586	114406	+	775.3	526
23762at6447	Duplicated	JAWPHD010003345.1	173485	217976	+	778.3	524
23768at6447	Complete	JAWPHD010004634.1	181207	154042	-	696.0	427
23822at6447	Missing
23868at6447	Duplicated	JAWPHD010011033.1	4339	14818	+	298.0	170
23868at6447	Duplicated	JAWPHD010012277.1	32057	22439	-	299.2	168
23903at6447	Complete	JAWPHD010008757.1	87654	89060	+	798.3	391
23955at6447	Fragmented	JAWPHD010003509.1	6242	25337	+	310.8	336
24046at6447	Missing
24057at6447	Complete	JAWPHD010017108.1	44502	6030	-	754.3	461
24087at6447	Duplicated	JAWPHD010001074.1	96326	50866	-	600.6	403
24087at6447	Duplicated	JAWPHD010008763.1	25953	102813	+	598.5	403
24093at6447	Complete	JAWPHD010001627.1	132443	119788	-	1512.4	738
24116at6447	Fragmented	JAWPHD010000327.1	417739	437902	+	356.4	300
24141at6447	Complete	JAWPHD010001584.1	161702	173315	+	298.2	168
24184at6447	Duplicated	JAWPHD010008163.1	51358	30572	-	443.5	347
24184at6447	Duplicated	JAWPHD010003296.1	160770	176539	+	437.5	347
24205at6447	Complete	JAWPHD010006980.1	43327	6956	-	1628.6	989
24238at6447	Missing
24255at6447	Complete	JAWPHD010002045.1	198259	120471	-	782.8	338
24272at6447	Duplicated	JAWPHD010000979.1	194409	219574	+	665.4	502
24272at6447	Duplicated	JAWPHD010010209.1	35884	56456	+	656.8	502
24282at6447	Duplicated	JAWPHD010000429.1	181764	172410	-	298.5	166
24282at6447	Duplicated	JAWPHD010011339.1	41111	31797	-	298.5	166
24307at6447	Complete	JAWPHD010002004.1	98553	17101	-	524.0	285
24329at6447	Complete	JAWPHD010014328.1	13203	20732	+	407.7	250
24373at6447	Complete	JAWPHD010000186.1	259671	251445	-	316.8	185
24419at6447	Complete	JAWPHD010001280.1	109013	108561	-	236.9	150
24505at6447	Duplicated	JAWPHD010012534.1	66927	35135	-	548.3	373
24505at6447	Duplicated	JAWPHD010000263.1	120653	146874	+	526.8	353
24525at6447	Complete	JAWPHD010011821.1	80289	64656	-	530.6	285
24532at6447	Complete	JAWPHD010000245.1	265048	274497	+	677.4	367
24571at6447	Complete	JAWPHD010001794.1	86801	85695	-	676.5	361
24629at6447	Complete	JAWPHD010017292.1	426	19468	+	609.6	327
24638at6447	Complete	JAWPHD010013822.1	25963	42888	+	647.4	392
24681at6447	Complete	JAWPHD010010648.1	8609	33236	+	706.6	348
24682at6447	Duplicated	JAWPHD010001397.1	154723	127658	-	771.2	397
24682at6447	Duplicated	JAWPHD010013732.1	60814	35267	-	731.5	374
24688at6447	Duplicated	JAWPHD010007456.1	7375	86989	+	1439.9	919
24688at6447	Duplicated	JAWPHD010011680.1	73906	8114	-	1433.6	919
24735at6447	Complete	JAWPHD010001120.1	7778	26889	+	462.7	247
24746at6447	Complete	JAWPHD010001918.1	34304	51367	+	1015.1	479
24776at6447	Complete	JAWPHD010000246.1	25407	55449	+	381.0	336
24800at6447	Duplicated	JAWPHD010007679.1	16024	20190	+	114.5	93
24800at6447	Duplicated	JAWPHD010013307.1	55816	53433	-	109.7	84
24843at6447	Complete	JAWPHD010016169.1	40935	41804	+	354.0	236
24888at6447	Fragmented	JAWPHD010018017.1	41198	14768	-	1743.7	941
24894at6447	Complete	JAWPHD010001454.1	268767	251616	-	828.1	570
24934at6447	Duplicated	JAWPHD010002421.1	171351	175884	+	570.7	303
24934at6447	Duplicated	JAWPHD010003893.1	47239	51824	+	570.2	303
24938at6447	Duplicated	JAWPHD010007155.1	28499	14030	-	432.9	249
24938at6447	Duplicated	JAWPHD010015160.1	19655	5433	-	432.9	249
24945at6447	Complete	JAWPHD010004888.1	18451	13837	-	255.9	164
24958at6447	Complete	JAWPHD010013012.1	65190	23099	-	2250.4	1129
24983at6447	Complete	JAWPHD010001914.1	193727	185652	-	269.9	138
25048at6447	Complete	JAWPHD010000414.1	340380	369171	+	954.8	579
25058at6447	Complete	JAWPHD010003856.1	95308	113177	+	699.8	450
25119at6447	Duplicated	JAWPHD010014331.1	33999	55449	+	972.3	542
25119at6447	Duplicated	JAWPHD010006826.1	73257	96313	+	959.4	541
25130at6447	Fragmented	JAWPHD010005202.1	125846	40093	-	246.8	158
25141at6447	Missing
25142at6447	Complete	JAWPHD010000136.1	497029	405530	-	1119.0	576
25188at6447	Complete	JAWPHD010000040.1	132934	141889	+	309.8	170
25206at6447	Complete	JAWPHD010002393.1	183630	187073	+	265.5	155
25220at6447	Complete	JAWPHD010001456.1	84869	96431	+	180.7	126
25230at6447	Complete	JAWPHD010000099.1	95008	96516	+	444.0	418
25237at6447	Complete	JAWPHD010000460.1	443049	460007	+	332.4	196
25257at6447	Complete	JAWPHD010014418.1	56199	46481	-	672.5	335
25292at6447	Fragmented	JAWPHD010015559.1	6128	52760	+	647.3	419
25351at6447	Complete	JAWPHD010000047.1	35595	17393	-	426.7	289
25422at6447	Missing
25441at6447	Complete	JAWPHD010000245.1	351486	336166	-	637.1	453
25452at6447	Complete	JAWPHD010002535.1	52390	78136	+	1041.6	531
25507at6447	Complete	JAWPHD010006243.1	32105	25777	-	428.0	203
25552at6447	Complete	JAWPHD010007583.1	34459	21370	-	1050.8	646
25570at6447	Complete	JAWPHD010006805.1	92344	61429	-	593.5	366
25573at6447	Complete	JAWPHD010007859.1	30656	50252	+	845.0	475
25577at6447	Complete	JAWPHD010003650.1	167714	127792	-	517.3	342
25589at6447	Complete	JAWPHD010004235.1	78791	91681	+	971.5	514
25591at6447	Complete	JAWPHD010008135.1	9259	31497	+	596.3	401
25604at6447	Complete	JAWPHD010003944.1	84528	68302	-	457.1	309
25615at6447	Complete	JAWPHD010015538.1	53971	13033	-	1350.8	686
25618at6447	Duplicated	JAWPHD010000072.1	489469	502705	+	704.7	344
25618at6447	Duplicated	JAWPHD010006949.1	133231	121355	-	662.2	317
25629at6447	Complete	JAWPHD010005038.1	135788	154100	+	522.9	248
25670at6447	Complete	JAWPHD010000775.1	255181	270709	+	978.5	745
25681at6447	Complete	JAWPHD010001152.1	93950	92859	-	607.2	327
25695at6447	Complete	JAWPHD010004227.1	82346	152700	+	491.4	545
25731at6447	Missing
25744at6447	Fragmented	JAWPHD010005130.1	165256	74177	-	159.3	91
25746at6447	Complete	JAWPHD010005323.1	119324	70724	-	1997.9	1245
25766at6447	Complete	JAWPHD010013503.1	34836	51189	+	352.8	273
25811at6447	Complete	JAWPHD010005078.1	101612	144428	+	667.5	402
25881at6447	Complete	JAWPHD010000296.1	386339	354619	-	982.0	659
25983at6447	Complete	JAWPHD010011751.1	35426	56874	+	619.1	345
25988at6447	Complete	JAWPHD010005110.1	162879	149494	-	383.1	229
26001at6447	Complete	JAWPHD010016122.1	32060	41126	+	328.5	197
26044at6447	Fragmented	JAWPHD010015787.1	38356	30039	-	494.2	312
26053at6447	Complete	JAWPHD010008654.1	38143	96405	+	1023.7	614
26106at6447	Complete	JAWPHD010006145.1	75606	10491	-	797.0	459
26126at6447	Complete	JAWPHD010010979.1	41155	40139	-	529.2	315
26186at6447	Complete	JAWPHD010007077.1	52346	34631	-	342.1	232
26193at6447	Complete	JAWPHD010004065.1	66982	7062	-	2390.3	1508
26213at6447	Complete	JAWPHD010002950.1	155386	121613	-	1047.0	760
26222at6447	Complete	JAWPHD010007391.1	10281	34339	+	470.6	252
26233at6447	Complete	JAWPHD010006462.1	33826	16380	-	147.6	140
26280at6447	Missing
26297at6447	Complete	JAWPHD010000892.1	347120	361268	+	979.9	527
26387at6447	Complete	JAWPHD010002913.1	123762	133379	+	727.4	373
26418at6447	Complete	JAWPHD010017326.1	10659	18443	+	788.0	488
26454at6447	Missing
